station_code,line,order,go_back,station_name,geo_width,geo_length,station_type,roate_type,in_terminal
3215,13,26,go,????,51.731385,32.687003,normal,normal,no
3217,13,27,go,??????? 17,51.729165,32.685899,normal,normal,no
3219,13,28,go,????????,51.725932,32.684388,normal,normal,no
3223,13,29,go,???? ??? ???,51.722318,32.683531,normal,normal,no
3225,13,30,go,????? ??????,51.717638,32.682568,normal,normal,no
3260,13,31,go,?????? ?????,51.714317,32.681946,normal,normal,no
2555,13,32,go,?? ?????,51.712405,32.681555,normal,normal,no
2559,13,33,go,??????,51.707430,32.680952,normal,normal,no
2561,13,34,go,?? ??????,51.704953,32.680880,normal,normal,no
2563,13,35,go,???? ??? ?????,51.699790,32.680217,normal,normal,no
2565,13,36,go,???? ???? ???? ?,51.695622,32.679368,normal,normal,no
2566,13,37,go,????? ???-35-13-5-4,51.691879,32.678663,od,normal,no
2566,13,1,back,????? ???-35-13-5-4,51.691879,32.678663,od,normal,no
2568,13,2,back,???? ??? ?????,51.699229,32.679812,normal,normal,no
2560,13,3,back,?? ??????,51.704279,32.680460,normal,normal,no
2558,13,4,back,??????,51.708474,32.680698,normal,normal,no
2556,13,5,back,?? ?????,51.712000,32.681066,normal,normal,no
3226,13,6,back,?????? ?????,51.714679,32.681804,normal,normal,no
3224,13,7,back,????? ??????,51.718158,32.682462,normal,normal,no
3222,13,8,back,???? ??? ???,51.721186,32.683077,normal,normal,no
3220,13,9,back,????? ?????,51.723029,32.683453,normal,normal,no
3218,13,10,back,????????,51.726432,32.684332,normal,normal,no
3216,13,11,back,??????? 17,51.729000,32.685543,normal,normal,no
3214,13,12,back,????,51.731743,32.687005,normal,normal,no
3212,13,13,back,?? ????,51.735139,32.688761,normal,normal,no
3849,13,14,back,?????,51.738512,32.690532,od,normal,no
3211,13,15,back,???? ?? ????,51.742480,32.692612,normal,normal,no
3209,13,16,back,???? ????,51.746023,32.694568,normal,normal,no
1509,13,17,back,??? ??????,51.752428,32.697973,normal,normal,no
3207,13,18,back,????? ? ?????,51.755119,32.699377,normal,normal,no
3850,13,19,back,?? ???,51.758993,32.701445,normal,normal,no
3261,13,20,back,?????? ???? ??????????,51.762095,32.703126,normal,normal,no
1510,13,21,back,????????,51.777025,32.705194,normal,normal,no
1511,13,22,back,?????? ???????,51.788161,32.704147,normal,normal,no
1512,13,23,back,?????? ???????,51.791827,32.703792,normal,normal,no
1515,13,24,back,????? ????,51.827342,32.702414,normal,normal,no
1516,13,25,back,???? ??????,51.829637,32.701852,normal,normal,no
1517,13,26,back,???????,51.829171,32.704571,normal,normal,no
1518,13,27,back,????? ????,51.832800,32.704507,normal,normal,no
1519,13,28,back,????? ????,51.834475,32.704159,normal,normal,no
1520,13,29,back,???? ??????,51.838346,32.702838,normal,normal,no
1521,13,30,back,????????,51.840047,32.702108,normal,normal,no
1522,13,31,back,???? ????,51.841823,32.701424,normal,normal,no
1523,13,32,back,???? ???,51.843796,32.701182,normal,normal,no
1524,13,33,back,??????,51.845534,32.701135,normal,normal,no
1525,13,34,back,????? ??????,51.848583,32.701902,normal,normal,no
1526,13,35,back,???? ?????,51.845693,32.706596,normal,normal,no
1527,13,36,back,???????,51.844398,32.705887,normal,normal,no
1528,13,37,back,???? ???? ??????????-13,51.842533,32.704754,od,normal,no
3349,14,1,go,??? ????-14,51.669465,32.602005,od,normal,no
3934,14,2,go,???? ???? ???? ?,51.673222,32.604688,normal,normal,no
3935,14,3,go,????? ???????,51.670543,32.606688,normal,normal,no
3936,14,4,go,?????,51.666095,32.607102,normal,normal,no
3937,14,5,go,???,51.666953,32.613370,normal,normal,no
3938,14,6,go,????,51.670040,32.613093,normal,normal,no
2887,14,7,go,?????,51.674091,32.612681,normal,normal,no
2888,14,8,go,????????,51.675055,32.614382,normal,normal,no
2889,14,9,go,???,51.671402,32.614800,normal,normal,no
2422,14,10,go,??????? ??????-63,51.663970,32.617452,od,normal,no
2428,14,11,go,????? ?????-?????,51.664395,32.620377,normal,normal,no
2430,14,13,go,?????? ??????? ????,51.664878,32.624110,normal,normal,no
2433,14,14,go,???? ??????,51.665455,32.627757,normal,normal,no
2435,14,15,go,???????,51.665823,32.631172,normal,normal,no
2892,14,16,go,???? ??? ???,51.666367,32.634843,normal,normal,no
2446,14,17,go,???????,51.665369,32.635916,normal,normal,no
2452,14,18,go,?????,51.661111,32.636377,normal,normal,no
2448,14,19,go,????? ???????,51.659216,32.640787,normal,normal,no
2880,14,20,go,?? ???,51.659984,32.641506,normal,normal,no
2881,14,21,go,?? ? ?? ??-62-61-14,51.666285,32.642218,od,normal,no
2881,14,1,back,?? ? ?? ??-62-61-14,51.666285,32.642218,od,normal,no
2437,14,2,back,???? ??? ???,51.666025,32.635026,normal,normal,no
2434,14,3,back,???????,51.665613,32.631889,normal,normal,no
2432,14,4,back,???? ??????,51.664879,32.626514,normal,normal,no
2431,14,5,back,?????? ??????? ????,51.664482,32.623614,normal,normal,no
2414,14,6,back,?????? ??? ???? ?????,51.670812,32.620812,normal,normal,no
2415,14,7,back,???,51.670117,32.616650,normal,normal,no
2416,14,8,back,???? ???????,51.672653,32.614467,normal,normal,no
2884,14,9,back,????????,51.674872,32.614220,normal,normal,no
2417,14,10,back,?????,51.675007,32.612797,normal,normal,no
2418,14,11,back,????,51.670800,32.613223,normal,normal,no
2419,14,12,back,???,51.667500,32.613677,normal,normal,no
3846,14,13,back,???? ??? ????,51.665724,32.608328,normal,normal,no
3355,14,14,back,?????,51.665968,32.606853,normal,normal,no
3696,14,15,back,????? ???????,51.670963,32.606340,normal,normal,no
3351,14,16,back,???? ???? ???? ?,51.673028,32.604888,normal,normal,no
3933,14,17,back,????? ?????? ????,51.673133,32.602627,normal,normal,no
3349,14,18,back,??? ????-14,51.669465,32.602005,od,normal,no
1883,15,1,go,?????? ??? ??????? -15-152,51.691370,32.683322,od,normal,yes
2554,15,2,go,????? ???? ????,51.704108,32.663133,normal,normal,no
2357,15,3,go,???????,51.710738,32.661105,normal,normal,no
2361,15,4,go,?????,51.714958,32.659757,normal,normal,no
2366,15,5,go,??????,51.719063,32.658423,normal,normal,no
2368,15,6,go,????????,51.723296,32.657080,normal,normal,no
1996,15,7,go,????? ???? ????? ??,51.758934,32.655208,normal,normal,no
3931,15,8,go,?????,51.775672,32.648610,normal,normal,no
3989,15,9,go,??????? ???,51.786125,32.647767,normal,normal,no
3990,15,10,go,???????,51.796887,32.650627,normal,normal,no
3991,15,11,go,????? ??? ???,51.806175,32.653132,normal,normal,no
3992,15,12,go,???? ???????,51.811550,32.654517,normal,normal,no
3994,15,13,go,?????,51.818258,32.654487,normal,normal,no
3995,15,14,go,????????,51.822158,32.654097,normal,normal,no
1652,15,15,go,????? 1 ? 3,51.833817,32.649859,normal,normal,no
1653,15,16,go,????? 11 ? 13,51.835552,32.648457,normal,normal,no
1654,15,17,go,????? 15 ? 17,51.837510,32.646864,normal,normal,no
1655,15,18,go,????? 27 ? 29,51.840403,32.643406,normal,normal,no
1656,15,19,go,????? 35 ? 37,51.841756,32.641363,normal,normal,no
1657,15,20,go,????? 41 ? 43,51.842867,32.639747,normal,normal,no
1658,15,21,go,????? 51 ? 53,51.844180,32.637822,normal,normal,no
1677,15,22,go,????87,51.844870,32.625514,normal,normal,no
1700,15,23,go,????89,51.844501,32.623432,normal,normal,no
1707,15,24,go,????74,51.838704,32.628354,normal,normal,no
1712,15,25,go,????70,51.839602,32.630330,normal,normal,no
1660,15,26,go,????? 50 ? 57,51.839842,32.633578,normal,normal,no
1661,15,27,go,????? 50 ? 52,51.837994,32.635251,normal,normal,no
1662,15,28,go,????? 30 ? 32,51.836874,32.640176,normal,normal,no
1663,15,29,go,????? 22 ? 24,51.835015,32.641091,normal,normal,no
1664,15,30,go,????? 10 ? 12,51.832215,32.644271,normal,normal,no
1665,15,31,go,????? 4 ? 6,51.830030,32.646425,normal,normal,no
1652,15,32,go,????? 1 ? 3,51.833817,32.649859,normal,normal,no
1653,15,33,go,????? 11 ? 13,51.835552,32.648457,normal,normal,no
1654,15,34,go,????? 15 ? 17,51.837510,32.646864,normal,normal,no
1655,15,35,go,????? 27 ? 29,51.840403,32.643406,normal,normal,no
1656,15,36,go,????? 35 ? 37,51.841756,32.641363,normal,normal,no
1657,15,37,go,????? 41 ? 43,51.842867,32.639747,normal,normal,no
1658,15,38,go,????? 51 ? 53,51.844180,32.637822,normal,normal,no
1659,15,39,go,????? 63 ? 65 -??15,51.845998,32.634726,od,normal,no
1659,15,1,back,????? 63 ? 65 -??15,51.845998,32.634726,od,normal,no
1677,15,2,back,????87,51.844870,32.625514,normal,normal,no
1700,15,3,back,????89,51.844501,32.623432,normal,normal,no
1707,15,4,back,????74,51.838704,32.628354,normal,normal,no
1712,15,5,back,????70,51.839602,32.630330,normal,normal,no
1660,15,6,back,????? 50 ? 57,51.839842,32.633578,normal,normal,no
1661,15,7,back,????? 50 ? 52,51.837994,32.635251,normal,normal,no
1662,15,8,back,????? 30 ? 32,51.836874,32.640176,normal,normal,no
1663,15,9,back,????? 22 ? 24,51.835015,32.641091,normal,normal,no
1664,15,10,back,????? 10 ? 12,51.832215,32.644271,normal,normal,no
1665,15,11,back,????? 4 ? 6,51.830030,32.646425,normal,normal,no
3996,15,12,back,????????-73,51.821683,32.654435,od,normal,no
3997,15,13,back,????,51.815158,32.655043,normal,normal,no
3998,15,14,back,???????,51.799183,32.651630,normal,normal,no
3999,15,15,back,??????? ???,51.785828,32.647973,normal,normal,no
3929,15,16,back,???? ???? ?????,51.768718,32.652458,normal,normal,no
2367,15,17,back,????????,51.723138,32.657513,normal,normal,no
2365,15,18,back,??????,51.718755,32.658893,normal,normal,no
2362,15,19,back,?????,51.714580,32.660207,normal,normal,no
2867,15,20,back,????? ???????,51.711387,32.661240,normal,normal,no
2358,15,21,back,?????,51.709156,32.661932,normal,normal,no
1883,15,22,back,?????? ??? ??????? -15-152,51.691370,32.683322,od,normal,yes
3359,16,1,go,????? ???? ????? (??) ??????,51.648219,32.772080,od,normal,no
3370,16,2,go,??? ?????,51.651158,32.765426,normal,normal,no
3905,16,3,go,????? ?????,51.662081,32.739541,normal,normal,no
3162,16,4,go,???? ??? ???-71-16,51.662750,32.737805,od,normal,no
3158,16,5,go,???? ????,51.669619,32.723566,normal,normal,no
3154,16,6,go,??? ?????,51.672203,32.720472,normal,normal,no
3152,16,7,go,???? ??? ????,51.674110,32.717628,normal,normal,no
2305,16,8,go,?? ??? ??? ???,51.675843,32.712306,normal,normal,no
2307,16,9,go,????? ? ?????,51.676023,32.709588,normal,normal,no
2309,16,10,go,???? ??????,51.675560,32.706790,normal,normal,no
2632,16,11,go,???? ??????,51.675106,32.703331,normal,normal,no
2635,16,12,go,?????? ????,51.674593,32.700023,normal,normal,no
1400,16,13,go,???? ????,51.674184,32.696519,normal,normal,no
1398,16,14,go,?? ???? ?????,51.673396,32.692423,normal,normal,no
2606,16,15,go,????? ??????,51.673349,32.689820,normal,normal,no
2608,16,16,go,???? ???? ?????,51.673036,32.687698,normal,normal,no
2610,16,17,go,????? ???,51.672581,32.683844,normal,normal,no
1410,16,18,go,???? ???? ?????,51.672009,32.679393,normal,normal,no
1192,16,19,go,?????? ???????,51.671624,32.676670,normal,normal,no
1343,16,20,go,????? ????-71,51.671227,32.673980,normal,normal,no
1107,16,21,go,???? ????,51.670874,32.671013,normal,normal,no
1108,16,22,go,??? ????,51.670424,32.667704,normal,normal,no
1109,16,23,go,???? ????,51.669868,32.663546,normal,normal,no
1110,16,24,go,???? ???? ???? ?,51.669252,32.658944,normal,normal,no
1294,16,25,go,????? ???? ???? ?-26,51.668059,32.658414,od,normal,no
1298,16,26,go,???? ???,51.666265,32.657889,normal,normal,no
1740,16,27,go,?????? ??? ?????,51.666319,32.657177,normal,normal,no
1741,16,28,go,???? ??? ???,51.665875,32.654261,normal,normal,no
1148,16,29,go,???? ??? ???,51.665751,32.653058,normal,normal,no
1147,16,30,go,???? ???,51.665567,32.650921,normal,normal,no
1146,16,31,go,????,51.665295,32.647923,normal,normal,no
1259,16,32,go,??? ?????,51.664095,32.645088,normal,normal,no
1260,16,33,go,?? ???,51.660170,32.644279,normal,normal,no
1261,16,34,go,?? ????,51.654629,32.644830,normal,normal,no
2476,16,35,go,????? ????,51.653459,32.640395,normal,normal,no
2472,16,36,go,???? ??? ???? ?????,51.652827,32.637247,normal,normal,no
2484,16,37,go,????? ???????,51.648619,32.637681,normal,normal,no
2480,16,38,go,?? ??? ???,51.644448,32.638134,normal,normal,no
2479,16,39,go,???? ?????,51.641889,32.638593,normal,normal,no
2701,16,40,go,?? ????,51.639370,32.635653,normal,normal,no
2494,16,41,go,??? ??????,51.638802,32.633028,normal,normal,no
1627,16,42,go,?????,51.638053,32.630237,normal,normal,no
2071,16,43,go,???????? ????,51.636934,32.629591,normal,normal,no
2072,16,44,go,????? ???????,51.632183,32.629929,normal,normal,no
2073,16,45,go,???? ?????,51.627270,32.629778,normal,normal,no
2061,16,46,go,??? ????,51.626064,32.628815,normal,normal,no
2877,16,47,go,?? ??? ?????,51.625853,32.624957,normal,normal,no
2129,16,48,go,?????? ???,51.625893,32.622123,normal,normal,no
3051,16,49,go,???? ?????,51.625871,32.619523,normal,normal,no
3050,16,50,go,??? ??????,51.626103,32.615700,normal,normal,no
3192,16,51,go,??????,51.626088,32.613410,normal,normal,no
3193,16,52,go,???? ????,51.626067,32.610584,normal,normal,no
3190,16,53,go,???????? ???? ??? ?,51.625635,32.610385,normal,normal,no
3534,16,54,go,?????? ??? ??? ??? ?? -16-72,51.623781,32.611096,od,normal,yes
3534,16,1,back,?????? ??? ??? ??? ?? -16-72,51.623781,32.611096,od,normal,yes
3369,16,2,back,??????,51.626349,32.613370,normal,normal,no
3371,16,3,back,??? ??????,51.626362,32.615767,normal,normal,no
3951,16,4,back,???? ?????,51.626104,32.620007,normal,normal,no
3142,16,5,back,?????? ???,51.626185,32.621952,normal,normal,no
2872,16,6,back,?? ??? ?????,51.626158,32.625307,normal,normal,no
2130,16,7,back,?????? ?????? ???,51.626477,32.631787,normal,normal,no
2726,16,8,back,??? ??????,51.627540,32.633037,normal,normal,no
2727,16,9,back,??? ??????? ???,51.632110,32.633568,normal,normal,no
2728,16,10,back,???? ???? ???? ?,51.636309,32.633833,normal,normal,no
2487,16,11,back,?????,51.640634,32.635929,normal,normal,no
2482,16,12,back,?? ??? ???,51.644877,32.637946,normal,normal,no
2485,16,13,back,????? ???????,51.649591,32.637452,normal,normal,no
2471,16,14,back,???? ??? ???? ?????,51.652494,32.637142,normal,normal,no
2473,16,15,back,???? ??? ???? ?????,51.654065,32.637722,normal,normal,no
2797,16,16,back,????? ????,51.653600,32.640600,normal,normal,no
1216,16,17,back,?? ????,51.653893,32.644724,normal,normal,no
1217,16,18,back,?? ???,51.660403,32.644083,normal,normal,no
1218,16,19,back,??? ?????,51.663970,32.644848,normal,normal,no
1144,16,20,back,????,51.665529,32.646970,normal,normal,no
1145,16,21,back,???? ????,51.665735,32.649298,normal,normal,no
1143,16,22,back,???? ??? ???,51.666139,32.654238,normal,normal,no
1302,16,23,back,???? ???,51.667032,32.657405,normal,normal,no
1116,16,24,back,???? ???? ???? ?,51.669596,32.659038,normal,normal,no
1117,16,25,back,???? ????,51.670241,32.663720,normal,normal,no
1118,16,26,back,??? ????,51.670632,32.666544,normal,normal,no
1119,16,27,back,???? ????,51.671168,32.670572,normal,normal,no
1280,16,28,back,???? ????,51.671458,32.672813,normal,normal,no
1347,16,29,back,?????? ???????,51.672060,32.676855,normal,normal,no
1129,16,30,back,25 ????,51.672304,32.678907,normal,normal,no
2049,16,31,back,???? ???? ?????,51.672680,32.681211,normal,normal,no
2609,16,32,back,????? ???,51.673040,32.684034,normal,normal,no
1397,16,33,back,???? ???? ?????,51.673486,32.687635,normal,normal,no
2607,16,34,back,????? ??????,51.673733,32.689413,normal,normal,no
1399,16,35,back,?? ???? ?????,51.674650,32.693851,normal,normal,no
2612,16,36,back,???? ????,51.674974,32.697981,normal,normal,no
2634,16,37,back,?????? ????,51.675253,32.700210,normal,normal,no
2703,16,38,back,???????? ??????,51.675723,32.703825,normal,normal,no
2310,16,39,back,???? ??????,51.676123,32.706167,normal,normal,no
2306,16,40,back,????? ? ?????,51.676406,32.708992,normal,normal,no
2744,16,41,back,?? ??? ??? ???,51.676223,32.713002,normal,normal,no
3151,16,42,back,???? ??? ????,51.674072,32.718925,normal,normal,no
3153,16,43,back,??? ?????,51.672260,32.721222,normal,normal,no
3157,16,44,back,???? ????,51.670050,32.723715,normal,normal,no
2760,16,45,back,??? ????,51.666265,32.728597,normal,normal,no
3161,16,46,back,????? ????????,51.670050,32.731882,normal,normal,no
3163,16,47,back,???? ??? ???,51.663390,32.737495,normal,normal,no
3164,16,48,back,????,51.662766,32.738871,normal,normal,no
3348,16,49,back,??? ?????,51.651219,32.765905,normal,normal,no
3350,16,50,back,????? ???? ????? (??) ??????,51.649096,32.770812,od,normal,no
1125,17,1,go,????? ??????  ??????-17,51.651299,32.675604,od,normal,no
1102,17,2,go,?????,51.655899,32.674043,normal,normal,no
1103,17,3,go,?????,51.659284,32.673590,normal,normal,no
1104,17,4,go,?????,51.662457,32.673145,normal,normal,no
1105,17,5,go,?????,51.664388,32.672879,normal,normal,no
1106,17,6,go,????????,51.666654,32.672572,normal,normal,no
1703,17,7,go,????? ????,51.670206,32.672063,normal,normal,no
1280,17,8,go,???? ????,51.671458,32.672813,normal,normal,no
1347,17,9,go,?????? ???????,51.672060,32.676855,normal,normal,no
1129,17,10,go,25 ????,51.672304,32.678907,normal,normal,no
2049,17,11,go,???? ???? ?????,51.672680,32.681211,normal,normal,no
2609,17,12,go,????? ???,51.673040,32.684034,normal,normal,no
1397,17,13,go,???? ???? ?????,51.673486,32.687635,normal,normal,no
2607,17,14,go,????? ??????,51.673733,32.689413,normal,normal,no
2612,17,15,go,???? ????,51.674974,32.697981,normal,normal,no
2634,17,16,go,?????? ????,51.675253,32.700210,normal,normal,no
2703,17,17,go,???????? ??????,51.675723,32.703825,normal,normal,no
2240,17,18,go,???????? ??????,51.677080,32.704550,normal,normal,no
2708,17,19,go,??? ????? ???,51.681078,32.702218,normal,normal,no
2710,17,20,go,?? ????,51.684175,32.703083,normal,normal,no
2712,17,21,go,????? ??????,51.686332,32.703588,normal,normal,no
2714,17,22,go,????? ??????,51.690603,32.703302,normal,normal,no
2716,17,23,go,???? ????,51.694525,32.701305,normal,normal,no
2719,17,24,go,????,51.699007,32.699078,normal,normal,no
2831,17,25,go,????? ???????,51.700783,32.698312,normal,normal,no
2832,17,26,go,????? ????,51.704167,32.696730,normal,normal,no
2426,17,27,go,????? ????,51.703014,32.694521,normal,normal,no
2784,17,28,go,?????? ????,51.702128,32.693692,normal,normal,no
2586,17,29,go,?? ??? ??????,51.697467,32.689508,normal,normal,no
2588,17,30,go,??????,51.696302,32.688485,normal,normal,no
2737,17,31,go,?????,51.692867,32.685660,normal,normal,no
1879,17,32,go,?????? ??? ??????? -44-17,51.690707,32.683393,od,normal,yes
1879,17,1,back,?????? ??? ??????? -44-17,51.690707,32.683393,od,normal,yes
2782,17,2,back,?????,51.693411,32.685846,normal,normal,no
2585,17,3,back,?? ??? ??????,51.697580,32.689300,normal,normal,no
2583,17,4,back,?????,51.699072,32.690643,normal,normal,no
2783,17,5,back,?????? ????,51.701865,32.693095,normal,normal,no
2339,17,6,back,????? ????,51.705512,32.695895,normal,normal,no
2721,17,7,back,?????,51.699463,32.695947,normal,normal,no
2720,17,8,back,????,51.699132,32.699277,normal,normal,no
2718,17,9,back,???? ?????,51.696645,32.700518,normal,normal,no
2827,17,10,back,???? ????,51.693228,32.702248,normal,normal,no
2715,17,11,back,????? ??????,51.690630,32.703538,normal,normal,no
